674	15236	4	30.92
602	33236	3	27.67
179	128	206	67.02
337	3552	6	17.09
1168	493	7	12.38
14338	9	5	12.79
8829	6219	3	31.17
1678	435	5	8.35
183	1635	29	84.82
3719	662	3	9.68
1197	1370	3	7.36
104	17912	6	10.94
3242	130	15	17.74
5353	157	5	6.88
5865	351	5	21.15
29062	35528	3	63.99
8744	191	3	6.77
152	3390	12	24.04
754	107	120	51.99
21796	1121	4	41.29
4841	2458	4	29.56
101	18842	7	11.12
783	834	7	14.26
271	250	40	22.26
3338	382	4	10.23
7364	1070	7	54.28
3368	601	3	8.66
2314	1899	3	13.68
2829	186	6	6.87
7877	876	4	25.31
11844	110	8	16.43
7362	283	4	13.05
4710	528	21	160.37
8	2930	24	38.58
126	5081	8	7.14
124	20576	3	7.66
158	5853	5	8.14
513	546	8	6.71
859	3334	3	10.84
2075	404	14	54.93
4441	118	23	54.28
1566	1453	7	34.61
2553	161	10	14.33
6071	1568	19	202.44
128	4323	20	51.2
1536	156	33	88.71
2042	1799	10	71.52
3065	218	8	17.48
2288	6319	3	21.43
3127	304	4	6.8
1088	308	10	12.8
102	4421	36	22.78
17742	525	6	54.77
103	4793	32	24.06
18862	104	7	16.62
478	137	48	7.03
988	320	15	28.62
12466	294	3	12.19
2525	504	4	9.38
415	3186	6	18.77
15635	468	3	19.17
14577	151	3	8.13
3478	282	4	6.92
2970	101	55	25.91
420	682	8	9.07
8537	9177	6	84.03
110	25728	3	7.06
384	694	10	10.15
926	102	165	32.68
4565	249	6	16.56
419	1067	12	24.78
1950	104	77	115.78
1949	743	3	6.76
143	9837	5	13.16
4954	3033	5	42.45
541	2180	5	13.5
25873	134	3	11.64
4632	457	3	9.09
449	1493	10	28.04
356	361	26	27
445	1029	7	9.5
122	23430	3	7.69
127	6430	20	68.69
959	2087	3	8.64
19407	156	3	11.65
861	1727	4	10.98
542	2799	6	20.55
355	239	89	217.15
417	5034	3	8.24
1271	251	12	17.28
7756	763	3	16.32
2290	387	5	9.88
249	1107	28	74.17
101	3304	43	7.42
